file_name,harmonic,closeness_centrality,pagerank,degree_centrality,betweenness_centrality,all_subgraphs
es_gsd-ud-train_13352.graphml,0,1,0,0,1,1
es_gsd-ud-train_2113.graphml,1,0,1,1,0,1
es_gsd-ud-train_11532.graphml,1,1,2,1,1,1
es_gsd-ud-train_3419.graphml,3,3,2,2,3,3
es_gsd-ud-train_10038.graphml,0,0,0,0,0,0
es_gsd-ud-train_7735.graphml,0,1,0,0,1,1
es_gsd-ud-train_1301.graphml,2,2,1,1,2,2
es_gsd-ud-train_12720.graphml,1,2,1,1,1,2
es_gsd-ud-train_4527.graphml,2,2,2,2,2,2
es_gsd-ud-train_6347.graphml,1,1,0,0,1,1
es_gsd-ud-train_146.graphml,0,0,3,0,0,0
es_gsd-ud-train_3561.graphml,0,0,0,0,0,0
es_gsd-ud-train_10140.graphml,1,1,3,3,1,1
es_gsd-ud-train_2103.graphml,1,0,1,1,1,1
es_gsd-ud-train_11522.graphml,4,3,4,4,3,3
es_gsd-ud-train_7725.graphml,0,1,0,0,0,1
es_gsd-ud-train_3409.graphml,3,3,3,3,3,3
es_gsd-ud-train_10028.graphml,0,0,0,0,0,0
es_gsd-ud-train_1269.graphml,2,2,3,1,2,2
es_gsd-ud-train_12648.graphml,1,1,2,1,1,1
es_gsd-ud-train_5145.graphml,1,1,2,1,1,1
es_gsd-ud-train_13342.graphml,1,1,1,0,1,1
es_gsd-ud-train_9845.graphml,0,0,0,0,0,0
es_gsd-ud-train_6357.graphml,0,0,0,0,0,0
es_gsd-ud-train_3571.graphml,1,1,3,3,1,1
es_gsd-ud-train_10150.graphml,3,3,4,2,3,3
es_gsd-ud-train_156.graphml,2,1,2,2,2,2
es_gsd-ud-train_1311.graphml,0,0,0,0,0,0
es_gsd-ud-train_12730.graphml,1,1,0,0,1,1
es_gsd-ud-train_4537.graphml,0,0,0,0,0,0
es_gsd-ud-train_358.graphml,2,5,13,0,5,5
es_gsd-ud-train_14072.graphml,0,1,0,0,1,0
es_gsd-ud-train_7453.graphml,1,0,2,0,1,1
es_gsd-ud-train_63.graphml,0,1,2,0,1,1
es_gsd-ud-train_6159.graphml,1,1,0,0,1,1
es_gsd-ud-train_11654.graphml,1,1,1,1,1,1
es_gsd-ud-train_1886.graphml,3,2,3,3,2,2
es_gsd-ud-train_2275.graphml,1,1,2,0,1,1
es_gsd-ud-train_13034.graphml,0,0,0,0,0,0
es_gsd-ud-train_4739.graphml,1,0,1,1,0,0
es_gsd-ud-train_5233.graphml,1,1,1,1,1,1
es_gsd-ud-train_220.graphml,0,2,0,0,0,3
es_gsd-ud-train_10226.graphml,1,1,1,1,1,1
es_gsd-ud-train_3607.graphml,0,0,1,1,0,0
es_gsd-ud-train_6021.graphml,0,0,2,0,0,0
es_gsd-ud-train_4641.graphml,2,1,2,2,1,1
es_gsd-ud-train_12446.graphml,3,3,3,3,3,3
es_gsd-ud-train_1067.graphml,0,0,0,0,0,0
es_gsd-ud-train_4729.graphml,0,0,0,0,0,0
es_gsd-ud-train_13024.graphml,0,0,0,0,0,0
es_gsd-ud-train_5223.graphml,3,2,5,0,3,2
es_gsd-ud-train_14062.graphml,0,0,1,0,0,0
es_gsd-ud-train_348.graphml,1,1,1,1,1,1
es_gsd-ud-train_73.graphml,0,1,0,0,0,1
es_gsd-ud-train_7443.graphml,1,1,0,0,1,1
es_gsd-ud-train_11644.graphml,0,0,0,0,0,0
es_gsd-ud-train_1896.graphml,3,1,3,3,3,2
es_gsd-ud-train_2265.graphml,0,1,0,0,0,0
es_gsd-ud-train_6149.graphml,0,0,0,0,0,0
es_gsd-ud-train_4651.graphml,1,0,1,1,0,0
es_gsd-ud-train_12456.graphml,0,0,0,0,0,0
es_gsd-ud-train_1077.graphml,2,1,2,2,1,1
es_gsd-ud-train_10236.graphml,0,0,0,0,0,0
es_gsd-ud-train_3617.graphml,2,2,0,0,2,2
es_gsd-ud-train_230.graphml,1,1,1,1,1,1
es_gsd-ud-train_6031.graphml,1,0,1,1,0,1
es_gsd-ud-train_7206.graphml,0,0,1,0,0,0
es_gsd-ud-train_2420.graphml,2,2,2,2,2,2
es_gsd-ud-train_11001.graphml,0,1,4,0,0,1
es_gsd-ud-train_13661.graphml,0,1,0,0,0,0
es_gsd-ud-train_11998.graphml,0,0,3,3,0,0
es_gsd-ud-train_5466.graphml,0,0,0,0,0,0
es_gsd-ud-train_3052.graphml,1,1,1,1,1,1
es_gsd-ud-train_9587.graphml,1,0,3,3,1,0
es_gsd-ud-train_10473.graphml,0,0,3,0,0,0
es_gsd-ud-train_475.graphml,1,1,2,2,1,1
es_gsd-ud-train_6674.graphml,2,2,2,2,2,2
es_gsd-ud-train_2558.graphml,0,0,0,0,0,0
es_gsd-ud-train_11179.graphml,1,1,2,1,1,1
es_gsd-ud-train_13719.graphml,1,1,4,1,1,1
es_gsd-ud-train_4014.graphml,0,0,0,0,0,0
es_gsd-ud-train_1632.graphml,1,0,2,2,0,0
es_gsd-ud-train_12213.graphml,3,3,3,3,3,3
es_gsd-ud-train_8914.graphml,0,0,1,0,0,0
es_gsd-ud-train_13671.graphml,1,1,2,1,1,1
es_gsd-ud-train_5476.graphml,0,0,0,0,0,0
es_gsd-ud-train_11988.graphml,2,2,2,2,2,2
es_gsd-ud-train_7216.graphml,0,1,0,0,2,1
es_gsd-ud-train_2430.graphml,0,0,0,0,0,0
es_gsd-ud-train_11011.graphml,0,0,0,0,0,0
es_gsd-ud-train_4004.graphml,0,1,0,0,0,0
es_gsd-ud-train_13709.graphml,1,1,0,0,1,1
es_gsd-ud-train_1622.graphml,0,0,0,0,0,0
es_gsd-ud-train_8904.graphml,1,1,2,1,1,1
es_gsd-ud-train_12203.graphml,1,1,1,1,1,1
es_gsd-ud-train_465.graphml,1,1,1,1,1,1
es_gsd-ud-train_3042.graphml,4,2,2,2,2,2
es_gsd-ud-train_9597.graphml,2,1,3,0,2,1
es_gsd-ud-train_10463.graphml,1,1,0,0,1,1
es_gsd-ud-train_2548.graphml,0,0,0,0,0,0
es_gsd-ud-train_11169.graphml,0,0,1,1,0,0
es_gsd-ud-train_6664.graphml,0,1,0,0,1,1
es_gsd-ud-train_6879.graphml,1,1,1,1,1,1
es_gsd-ud-train_12587.graphml,2,1,2,1,2,1
es_gsd-ud-train_4780.graphml,1,0,2,1,1,0
es_gsd-ud-train_8719.graphml,0,2,0,0,3,2
es_gsd-ud-train_9213.graphml,1,1,2,1,1,1
es_gsd-ud-train_13914.graphml,2,0,3,2,1,0
es_gsd-ud-train_6901.graphml,5,4,5,5,4,4
es_gsd-ud-train_8661.graphml,1,0,1,1,1,0
es_gsd-ud-train_11795.graphml,1,0,2,1,0,0
es_gsd-ud-train_1947.graphml,1,0,0,0,0,1
es_gsd-ud-train_6098.graphml,0,0,0,0,0,0
es_gsd-ud-train_299.graphml,1,3,1,1,1,3
es_gsd-ud-train_7592.graphml,3,2,3,3,2,2
es_gsd-ud-train_8709.graphml,2,2,5,2,2,2
es_gsd-ud-train_13904.graphml,0,0,1,0,0,0
es_gsd-ud-train_9203.graphml,3,2,0,0,3,2
es_gsd-ud-train_12597.graphml,1,0,1,1,0,0
es_gsd-ud-train_6869.graphml,3,3,3,3,3,3
es_gsd-ud-train_4790.graphml,0,0,0,0,0,0
es_gsd-ud-train_6088.graphml,1,1,1,1,1,1
es_gsd-ud-train_8671.graphml,1,0,1,1,1,1
es_gsd-ud-train_11785.graphml,1,1,1,1,1,1
es_gsd-ud-train_1957.graphml,0,0,0,0,0,0
es_gsd-ud-train_289.graphml,2,2,2,2,2,2
es_gsd-ud-train_7582.graphml,0,2,0,0,2,2
es_gsd-ud-train_6911.graphml,1,1,5,0,1,1
es_gsd-ud-train_11921.graphml,0,0,0,0,0,0
es_gsd-ud-train_2499.graphml,3,2,4,4,1,2
es_gsd-ud-train_3193.graphml,0,0,0,0,0,0
es_gsd-ud-train_9446.graphml,2,1,2,1,1,1
es_gsd-ud-train_11859.graphml,0,0,0,0,0,0
es_gsd-ud-train_3972.graphml,0,0,0,0,0,0
es_gsd-ud-train_8034.graphml,0,0,0,0,0,0
es_gsd-ud-train_4934.graphml,0,1,0,0,0,1
es_gsd-ud-train_2489.graphml,1,0,1,1,1,1
es_gsd-ud-train_3183.graphml,1,0,1,1,0,1
es_gsd-ud-train_9456.graphml,5,5,0,0,5,5
es_gsd-ud-train_11931.graphml,1,1,1,1,1,1
es_gsd-ud-train_8024.graphml,1,1,2,1,1,1
es_gsd-ud-train_4924.graphml,1,1,1,1,1,1
es_gsd-ud-train_11849.graphml,2,2,1,1,2,2
es_gsd-ud-train_3962.graphml,4,3,5,5,4,3
es_gsd-ud-train_9720.graphml,0,0,2,0,0,0
es_gsd-ud-train_7840.graphml,0,0,0,0,0,0
es_gsd-ud-train_1495.graphml,2,2,1,1,2,2
es_gsd-ud-train_9658.graphml,1,1,0,0,1,1
es_gsd-ud-train_12855.graphml,0,0,0,0,0,0
es_gsd-ud-train_8352.graphml,0,1,2,0,1,0
es_gsd-ud-train_2687.graphml,2,2,3,3,2,2
es_gsd-ud-train_7938.graphml,1,0,1,0,1,0
es_gsd-ud-train_7850.graphml,2,1,2,2,1,1
es_gsd-ud-train_1485.graphml,1,0,2,1,0,1
es_gsd-ud-train_9730.graphml,1,1,2,1,1,1
es_gsd-ud-train_7928.graphml,0,0,0,0,0,0
es_gsd-ud-train_9648.graphml,0,0,0,0,0,0
es_gsd-ud-train_8342.graphml,0,0,0,0,0,0
es_gsd-ud-train_12845.graphml,1,2,2,2,1,2
es_gsd-ud-train_2697.graphml,1,1,0,0,1,1
es_gsd-ud-train_10081.graphml,1,1,1,1,1,1
es_gsd-ud-train_9175.graphml,2,2,2,2,2,2
es_gsd-ud-train_6286.graphml,0,0,0,0,0,0
es_gsd-ud-train_5875.graphml,2,2,4,2,2,2
es_gsd-ud-train_10918.graphml,0,1,3,0,0,2
es_gsd-ud-train_2833.graphml,3,2,3,3,2,2
es_gsd-ud-train_8507.graphml,0,0,0,0,0,0
es_gsd-ud-train_866.graphml,1,1,1,1,1,1
es_gsd-ud-train_9994.graphml,1,1,3,0,1,1
es_gsd-ud-train_13293.graphml,1,1,0,0,1,1
es_gsd-ud-train_10860.graphml,3,3,3,3,3,3
es_gsd-ud-train_12799.graphml,1,1,0,0,1,1
es_gsd-ud-train_5094.graphml,2,2,0,0,2,2
es_gsd-ud-train_10908.graphml,1,1,1,1,1,1
es_gsd-ud-train_2823.graphml,1,1,0,0,1,1
es_gsd-ud-train_10091.graphml,0,1,0,0,0,2
es_gsd-ud-train_9165.graphml,1,1,0,0,1,1
es_gsd-ud-train_6296.graphml,0,0,0,0,0,0
es_gsd-ud-train_5865.graphml,2,1,5,5,2,1
es_gsd-ud-train_13283.graphml,0,1,0,0,0,0
es_gsd-ud-train_9984.graphml,0,0,0,0,0,0
es_gsd-ud-train_10870.graphml,1,1,4,0,1,1
es_gsd-ud-train_876.graphml,1,2,1,1,1,2
es_gsd-ud-train_5084.graphml,0,0,0,0,0,0
es_gsd-ud-train_12789.graphml,2,2,2,2,2,2
es_gsd-ud-train_8517.graphml,2,2,3,0,2,2
es_gsd-ud-train_13389.graphml,1,1,2,2,1,1
es_gsd-ud-train_4484.graphml,2,1,2,2,1,1
es_gsd-ud-train_2851.graphml,1,1,2,1,1,1
es_gsd-ud-train_12683.graphml,0,0,0,0,0,0
es_gsd-ud-train_9117.graphml,3,3,3,3,3,3
es_gsd-ud-train_5817.graphml,1,1,0,0,1,1
es_gsd-ud-train_804.graphml,3,2,3,3,3,3
es_gsd-ud-train_10802.graphml,0,0,0,0,0,0
es_gsd-ud-train_2929.graphml,2,2,2,2,2,2
es_gsd-ud-train_7696.graphml,1,1,2,2,1,1
es_gsd-ud-train_11491.graphml,0,0,0,0,0,0
es_gsd-ud-train_8565.graphml,1,1,1,1,1,1
es_gsd-ud-train_9107.graphml,0,0,1,0,0,0
es_gsd-ud-train_5807.graphml,0,0,0,0,0,0
es_gsd-ud-train_4494.graphml,1,1,0,0,1,1
es_gsd-ud-train_13399.graphml,2,2,0,0,2,2
es_gsd-ud-train_2841.graphml,2,1,2,2,0,1
es_gsd-ud-train_12693.graphml,0,0,0,0,0,0
es_gsd-ud-train_7686.graphml,4,4,4,4,4,4
es_gsd-ud-train_11481.graphml,1,1,1,1,1,1
es_gsd-ud-train_8575.graphml,0,1,0,0,0,1
es_gsd-ud-train_10812.graphml,1,1,1,1,1,1
es_gsd-ud-train_814.graphml,2,2,5,2,2,3
es_gsd-ud-train_2939.graphml,0,0,0,0,0,0
es_gsd-ud-train_7822.graphml,1,0,0,0,0,1
es_gsd-ud-train_9742.graphml,0,0,1,0,0,0
es_gsd-ud-train_3297.graphml,0,0,1,0,0,0
es_gsd-ud-train_8248.graphml,0,0,0,0,0,0
es_gsd-ud-train_12837.graphml,2,2,2,2,2,2
es_gsd-ud-train_8330.graphml,0,0,0,0,0,0
es_gsd-ud-train_9752.graphml,2,2,2,2,2,2
es_gsd-ud-train_3287.graphml,0,0,0,0,0,0
es_gsd-ud-train_8258.graphml,0,0,0,0,0,0
es_gsd-ud-train_7832.graphml,2,3,2,2,2,3
es_gsd-ud-train_8320.graphml,0,3,0,0,3,3
es_gsd-ud-train_12827.graphml,0,0,0,0,0,0
es_gsd-ud-train_9424.graphml,0,0,0,0,0,0
es_gsd-ud-train_1791.graphml,1,1,1,1,1,1
es_gsd-ud-train_11943.graphml,0,0,1,1,0,0
es_gsd-ud-train_3868.graphml,0,0,0,0,0,0
es_gsd-ud-train_2583.graphml,0,0,0,0,0,0
es_gsd-ud-train_8056.graphml,1,1,1,1,1,1
es_gsd-ud-train_3089.graphml,0,1,0,0,0,1
es_gsd-ud-train_4956.graphml,1,1,1,1,1,1
es_gsd-ud-train_3910.graphml,3,2,1,1,2,2
es_gsd-ud-train_1781.graphml,0,1,2,0,0,1
es_gsd-ud-train_11953.graphml,0,0,0,0,0,0
es_gsd-ud-train_3878.graphml,1,0,4,1,0,0
es_gsd-ud-train_9434.graphml,1,0,1,1,1,0
es_gsd-ud-train_3900.graphml,1,3,1,1,3,3
es_gsd-ud-train_2593.graphml,0,1,0,0,1,1
es_gsd-ud-train_8046.graphml,2,3,6,2,2,3
es_gsd-ud-train_4946.graphml,0,0,0,0,0,0
es_gsd-ud-train_3099.graphml,1,1,1,1,1,1
es_gsd-ud-train_6182.graphml,2,1,0,0,2,1
es_gsd-ud-train_9271.graphml,1,1,1,1,1,1
es_gsd-ud-train_13976.graphml,1,0,1,1,1,1
es_gsd-ud-train_10385.graphml,1,1,1,1,1,1
es_gsd-ud-train_383.graphml,5,3,4,4,0,4
es_gsd-ud-train_7488.graphml,1,1,1,0,1,1
es_gsd-ud-train_8603.graphml,4,4,4,4,4,4
es_gsd-ud-train_1925.graphml,1,1,1,1,2,1
es_gsd-ud-train_9309.graphml,1,1,1,1,1,1
es_gsd-ud-train_6963.graphml,2,2,0,0,2,2
es_gsd-ud-train_5390.graphml,0,0,0,0,0,0
es_gsd-ud-train_13197.graphml,1,1,1,1,1,1
es_gsd-ud-train_6192.graphml,0,1,0,0,0,0
es_gsd-ud-train_393.graphml,0,0,0,0,0,0
es_gsd-ud-train_7498.graphml,1,2,1,1,2,2
es_gsd-ud-train_13966.graphml,1,0,0,0,0,1
es_gsd-ud-train_9261.graphml,1,0,2,2,1,1
es_gsd-ud-train_10395.graphml,3,2,1,1,3,3
es_gsd-ud-train_6973.graphml,0,1,2,2,1,0
es_gsd-ud-train_5380.graphml,1,0,1,1,0,0
es_gsd-ud-train_13187.graphml,0,0,0,0,0,0
es_gsd-ud-train_8613.graphml,1,1,2,2,1,1
es_gsd-ud-train_1935.graphml,1,1,1,1,1,1
es_gsd-ud-train_9319.graphml,2,1,2,2,1,1
es_gsd-ud-train_13603.graphml,1,1,0,0,1,1
es_gsd-ud-train_1728.graphml,1,1,0,0,1,1
es_gsd-ud-train_12309.graphml,0,0,0,0,0,0
es_gsd-ud-train_5404.graphml,1,2,1,1,1,2
es_gsd-ud-train_4897.graphml,1,0,2,2,1,0
es_gsd-ud-train_7264.graphml,1,1,3,1,1,1
es_gsd-ud-train_3148.graphml,2,2,3,2,2,2
es_gsd-ud-train_10569.graphml,0,0,1,0,0,0
es_gsd-ud-train_2442.graphml,1,1,1,1,1,1
es_gsd-ud-train_8197.graphml,1,0,1,1,0,0
es_gsd-ud-train_11063.graphml,2,2,1,1,2,2
es_gsd-ud-train_4076.graphml,0,0,0,0,0,0
es_gsd-ud-train_1650.graphml,1,0,0,0,0,1
es_gsd-ud-train_11882.graphml,1,1,2,1,1,1
es_gsd-ud-train_12271.graphml,0,2,0,0,3,2
es_gsd-ud-train_8976.graphml,0,1,0,0,2,1
es_gsd-ud-train_3030.graphml,0,0,1,0,0,0
es_gsd-ud-train_10411.graphml,0,1,0,0,1,1
es_gsd-ud-train_417.graphml,0,0,0,0,0,0
es_gsd-ud-train_6616.graphml,1,1,0,0,1,1
es_gsd-ud-train_3158.graphml,1,0,0,0,0,1
es_gsd-ud-train_10579.graphml,1,1,3,0,1,1
es_gsd-ud-train_4887.graphml,0,0,0,0,0,0
es_gsd-ud-train_7274.graphml,1,1,2,1,1,1
es_gsd-ud-train_2452.graphml,0,0,0,0,0,0
es_gsd-ud-train_8187.graphml,1,1,1,1,1,1
es_gsd-ud-train_11073.graphml,1,1,1,0,1,1
es_gsd-ud-train_13613.graphml,0,1,1,0,1,1
es_gsd-ud-train_5414.graphml,1,1,0,0,1,1
es_gsd-ud-train_1738.graphml,1,1,1,1,1,1
es_gsd-ud-train_12319.graphml,2,2,2,2,2,2
es_gsd-ud-train_407.graphml,3,2,1,1,3,2
es_gsd-ud-train_3020.graphml,2,2,4,2,2,2
es_gsd-ud-train_10401.graphml,2,2,2,2,2,2
es_gsd-ud-train_6606.graphml,0,0,1,0,0,0
es_gsd-ud-train_4066.graphml,0,0,0,0,0,0
es_gsd-ud-train_1640.graphml,0,0,0,0,0,0
es_gsd-ud-train_11892.graphml,0,1,0,0,1,1
es_gsd-ud-train_8966.graphml,2,2,2,2,2,2
es_gsd-ud-train_12261.graphml,0,0,1,0,0,0
es_gsd-ud-train_13056.graphml,0,0,2,1,0,0
es_gsd-ud-train_5251.graphml,3,3,3,3,3,3
es_gsd-ud-train_14010.graphml,0,0,0,0,0,0
es_gsd-ud-train_7431.graphml,0,0,0,0,0,0
es_gsd-ud-train_11636.graphml,0,0,2,0,0,0
es_gsd-ud-train_2217.graphml,0,0,2,2,0,0
es_gsd-ud-train_4623.graphml,0,0,2,2,0,0
es_gsd-ud-train_12424.graphml,3,2,6,3,3,2
es_gsd-ud-train_1005.graphml,1,1,2,2,1,1
es_gsd-ud-train_5329.graphml,1,1,1,1,1,1
es_gsd-ud-train_14168.graphml,2,2,2,2,2,2
es_gsd-ud-train_242.graphml,0,0,0,0,0,0
es_gsd-ud-train_7549.graphml,0,0,0,0,0,0
es_gsd-ud-train_10244.graphml,1,1,1,1,1,1
es_gsd-ud-train_3665.graphml,1,0,1,1,1,0
es_gsd-ud-train_6043.graphml,0,0,0,0,0,0
es_gsd-ud-train_14000.graphml,0,0,2,0,0,0
es_gsd-ud-train_7421.graphml,1,1,1,1,1,1
es_gsd-ud-train_11.graphml,2,0,2,2,2,0
es_gsd-ud-train_11626.graphml,0,0,2,0,0,0
es_gsd-ud-train_2207.graphml,1,2,1,1,1,2
es_gsd-ud-train_13046.graphml,0,0,0,0,0,0
es_gsd-ud-train_5241.graphml,1,1,1,1,1,1
es_gsd-ud-train_10254.graphml,0,0,0,0,0,0
es_gsd-ud-train_3675.graphml,0,1,0,0,1,1
es_gsd-ud-train_252.graphml,0,0,0,0,0,0
es_gsd-ud-train_14178.graphml,0,0,0,0,0,0
es_gsd-ud-train_7559.graphml,0,1,0,0,1,1
es_gsd-ud-train_6053.graphml,1,1,1,1,1,1
es_gsd-ud-train_4633.graphml,0,0,0,0,0,0
es_gsd-ud-train_5339.graphml,0,0,1,0,0,0
es_gsd-ud-train_12434.graphml,0,0,0,0,0,0
es_gsd-ud-train_1015.graphml,0,0,0,0,0,0
es_gsd-ud-train_2171.graphml,2,2,2,2,2,2
es_gsd-ud-train_11550.graphml,1,1,2,2,1,1
es_gsd-ud-train_7757.graphml,2,2,1,1,2,2
es_gsd-ud-train_5137.graphml,0,0,2,0,0,0
es_gsd-ud-train_9837.graphml,0,1,3,3,1,1
es_gsd-ud-train_13330.graphml,2,2,2,2,2,2
es_gsd-ud-train_2009.graphml,0,0,1,1,0,0
es_gsd-ud-train_11428.graphml,0,0,1,0,0,0
es_gsd-ud-train_6325.graphml,0,0,0,0,0,0
es_gsd-ud-train_124.graphml,1,1,2,2,0,1
es_gsd-ud-train_3503.graphml,0,0,0,0,0,0
es_gsd-ud-train_10122.graphml,0,0,0,0,0,0
es_gsd-ud-train_1363.graphml,0,0,0,0,0,0
es_gsd-ud-train_2990.graphml,0,0,0,0,0,0
es_gsd-ud-train_12742.graphml,1,1,1,1,1,1
es_gsd-ud-train_4545.graphml,4,3,4,4,4,4
es_gsd-ud-train_13248.graphml,0,0,0,0,0,0
es_gsd-ud-train_5127.graphml,0,1,0,0,1,1
es_gsd-ud-train_13320.graphml,2,2,3,2,2,3
es_gsd-ud-train_9827.graphml,0,0,0,0,0,0
es_gsd-ud-train_2161.graphml,1,1,1,1,1,1
es_gsd-ud-train_11540.graphml,5,5,2,2,5,5
es_gsd-ud-train_7747.graphml,1,0,1,1,0,1
es_gsd-ud-train_1373.graphml,0,0,0,0,1,0
es_gsd-ud-train_2980.graphml,1,1,1,1,1,1
es_gsd-ud-train_12752.graphml,0,1,0,0,0,1
es_gsd-ud-train_13258.graphml,1,1,1,1,1,1
es_gsd-ud-train_4555.graphml,0,0,3,0,0,0
es_gsd-ud-train_6335.graphml,0,0,2,2,0,0
es_gsd-ud-train_2019.graphml,0,0,0,0,0,0
es_gsd-ud-train_11438.graphml,1,0,1,1,0,0
es_gsd-ud-train_3513.graphml,0,1,4,0,1,2
es_gsd-ud-train_10132.graphml,1,1,2,1,1,1
es_gsd-ud-train_134.graphml,0,0,3,0,0,1
es_gsd-ud-train_11305.graphml,1,1,2,0,0,1
es_gsd-ud-train_2724.graphml,1,1,2,1,1,1
es_gsd-ud-train_6408.graphml,0,1,0,0,1,1
es_gsd-ud-train_609.graphml,1,1,0,0,1,1
es_gsd-ud-train_7102.graphml,0,0,0,0,0,0
es_gsd-ud-train_5762.graphml,0,0,0,0,0,0
es_gsd-ud-train_4268.graphml,0,0,0,0,0,0
es_gsd-ud-train_13565.graphml,1,0,1,1,0,0
es_gsd-ud-train_6570.graphml,0,0,0,0,0,0
es_gsd-ud-train_8389.graphml,0,0,1,1,0,0
es_gsd-ud-train_10777.graphml,0,0,1,0,0,0
es_gsd-ud-train_9683.graphml,1,1,1,1,1,1
es_gsd-ud-train_3356.graphml,1,1,1,1,1,1
es_gsd-ud-train_771.graphml,0,0,0,0,0,0
es_gsd-ud-train_12117.graphml,1,1,1,1,1,1
es_gsd-ud-train_1536.graphml,0,1,0,0,0,0
es_gsd-ud-train_4310.graphml,2,0,2,2,0,1
es_gsd-ud-train_5772.graphml,2,2,2,2,2,2
es_gsd-ud-train_13575.graphml,0,1,0,0,1,0
es_gsd-ud-train_4278.graphml,2,2,3,1,2,2
es_gsd-ud-train_6418.graphml,0,0,0,0,0,0
es_gsd-ud-train_11315.graphml,0,0,1,1,0,0
es_gsd-ud-train_2734.graphml,0,0,0,0,0,0
es_gsd-ud-train_619.graphml,0,0,0,0,0,0
es_gsd-ud-train_7112.graphml,1,1,1,1,1,1
es_gsd-ud-train_12107.graphml,0,0,0,0,0,0
es_gsd-ud-train_1526.graphml,2,1,2,2,2,1
es_gsd-ud-train_4300.graphml,0,1,0,0,0,0
es_gsd-ud-train_8399.graphml,4,5,9,9,4,5
es_gsd-ud-train_6560.graphml,1,1,1,1,1,1
es_gsd-ud-train_761.graphml,4,4,4,4,4,4
es_gsd-ud-train_10767.graphml,0,0,1,1,0,0
es_gsd-ud-train_9693.graphml,0,0,0,0,0,0
es_gsd-ud-train_3346.graphml,3,3,4,3,3,3
es_gsd-ud-train_5530.graphml,2,1,2,2,1,1
es_gsd-ud-train_13737.graphml,1,1,2,2,1,1
es_gsd-ud-train_2576.graphml,0,2,5,0,2,2
es_gsd-ud-train_11157.graphml,1,1,1,1,1,1
es_gsd-ud-train_7350.graphml,2,0,2,2,0,0
es_gsd-ud-train_1764.graphml,0,0,1,0,0,0
es_gsd-ud-train_12345.graphml,0,0,2,2,0,0
es_gsd-ud-train_8842.graphml,1,0,1,1,1,1
es_gsd-ud-train_5448.graphml,0,0,0,0,0,0
es_gsd-ud-train_4142.graphml,1,0,1,1,0,1
es_gsd-ud-train_6722.graphml,0,0,2,2,0,0
es_gsd-ud-train_7228.graphml,0,0,0,0,0,0
es_gsd-ud-train_523.graphml,0,1,3,0,0,1
es_gsd-ud-train_3104.graphml,1,2,5,0,1,1
es_gsd-ud-train_10525.graphml,1,1,1,1,1,1
es_gsd-ud-train_2566.graphml,2,1,3,0,1,1
es_gsd-ud-train_11147.graphml,3,3,2,2,3,3
es_gsd-ud-train_7340.graphml,1,0,1,1,1,0
es_gsd-ud-train_5520.graphml,0,0,0,0,0,0
es_gsd-ud-train_13727.graphml,0,0,1,0,0,0
es_gsd-ud-train_6732.graphml,0,0,3,0,0,0
es_gsd-ud-train_3114.graphml,2,2,4,4,2,2
es_gsd-ud-train_10535.graphml,1,1,1,1,1,1
es_gsd-ud-train_7238.graphml,2,0,2,2,0,0
es_gsd-ud-train_533.graphml,1,1,1,1,1,1
es_gsd-ud-train_5458.graphml,1,0,0,0,0,0
es_gsd-ud-train_1774.graphml,0,0,0,0,0,0
es_gsd-ud-train_8852.graphml,0,1,0,0,1,1
es_gsd-ud-train_12355.graphml,0,0,0,0,0,0
es_gsd-ud-train_4152.graphml,2,2,0,0,2,2
es_gsd-ud-train_12468.graphml,2,1,0,0,2,1
es_gsd-ud-train_1049.graphml,0,0,0,0,0,0
es_gsd-ud-train_6996.graphml,2,2,2,2,2,2
es_gsd-ud-train_5365.graphml,0,0,1,1,0,0
es_gsd-ud-train_13162.graphml,3,3,0,0,2,3
es_gsd-ud-train_11702.graphml,0,0,1,0,0,0
es_gsd-ud-train_2323.graphml,0,0,0,0,0,0
es_gsd-ud-train_14124.graphml,2,2,2,2,2,2
es_gsd-ud-train_7505.graphml,2,2,2,2,2,2
es_gsd-ud-train_10208.graphml,0,0,2,2,0,0
es_gsd-ud-train_3629.graphml,3,3,3,3,3,3
es_gsd-ud-train_12510.graphml,1,1,1,1,1,1
es_gsd-ud-train_1131.graphml,0,1,0,0,0,0
es_gsd-ud-train_4717.graphml,3,3,4,3,3,3
es_gsd-ud-train_6177.graphml,0,0,0,0,0,0
es_gsd-ud-train_9284.graphml,0,0,0,0,0,0
es_gsd-ud-train_13983.graphml,0,0,0,0,0,0
es_gsd-ud-train_10370.graphml,2,1,2,2,1,1
es_gsd-ud-train_3751.graphml,0,0,3,2,0,0
es_gsd-ud-train_376.graphml,2,1,2,2,2,1
es_gsd-ud-train_11712.graphml,0,0,0,0,0,0
es_gsd-ud-train_2333.graphml,0,0,0,0,0,0
es_gsd-ud-train_10218.graphml,0,1,2,0,1,0
es_gsd-ud-train_3639.graphml,2,2,2,2,2,2
es_gsd-ud-train_14134.graphml,2,2,1,0,2,2
es_gsd-ud-train_7515.graphml,2,1,2,2,1,1
es_gsd-ud-train_6986.graphml,1,1,1,1,1,1
es_gsd-ud-train_5375.graphml,0,0,0,0,0,0
es_gsd-ud-train_12478.graphml,6,3,6,6,3,3
es_gsd-ud-train_1059.graphml,0,0,1,0,0,0
es_gsd-ud-train_13172.graphml,2,1,3,3,2,2
